title	predicted	actual	threshold_pred
European Summer School in Logic, Language and Information	0.5497008772161266	0.0	True
Large scale brain networks	0.1818991333643943	0.0	True
Category:Aviation in the Netherlands	0.21906450989148205	0.0	True
Barwise Prize	0.5650647152812637	0.0	True
File:Hit the gas.JPG	0.20482321924700306	0.0	True
COPASI	0.23628849774974295	0.0	True
GenoCAD	0.20292926671548198	0.0	True
Educational neuroscience	0.19405797842866945	0.0	True
Memory-prediction framework	0.30043875477185783	0.0	True
DNA digital data storage	0.3965819514060552	0.0	True
Category:Subfields of zoology	0.1847716757743384	0.0	True
Template:EMBL genus	0.37197517806308134	0.0	True
GeneTalk	0.25679148087170955	0.0	True
Category:Virus taxonomy	0.28414176885503023	0.0	True
Maximum parsimony (phylogenetics)	0.19865244791280304	0.0	True
Sarnat Prize	0.21495550282371903	0.0	True
Biological neuron model	0.39145638647902753	0.0	True
Finite model property	0.18339720664817188	0.0	True
Digital organism	0.9732176135690819	0.0	True
Category:Free biomedical software	0.35111165889570595	0.0	True
Category:Organisms living on hydrothermal vents	0.2642793302833494	0.0	True
Tree of Life Web Project	0.2528651317282797	0.0	True
Template:Bouchet 2005	0.3270054856998602	0.0	True
Programming ethics	0.9359517795023387	0.0	True
Category:Aviation in the Netherlands Antilles	0.21906450989148205	0.0	True
Google Balloon Internet	0.340238651792628	0.0	True
Biodiversity informatics	0.26416506390388966	0.0	True
NEST (software)	0.9314473070470248	0.0	True
FNRS-1	0.32509035235184336	0.0	True
ISCB Fellow	0.6120549439583436	0.0	True
Secure Flight	0.5820196365462981	0.0	True
International Society for Computational Biology	0.9341353374225453	0.0	True
Systems neuroscience	0.2934823025916685	0.0	True
Book:Neuroscience	0.18637465725058278	0.0	True
File:Captain-Jack-Sparrow.jpg	0.6299682952329589	0.0	True
Biobank ethics	0.2164079064516372	0.0	True
Igor Jurisica	0.8766344047296827	0.0	True
Anduril (workflow engine)	0.41211025939606133	0.0	True
National Core for Neuroethics	0.3526070194716473	0.0	True
Barbara J. Grosz	0.9821304545843843	0.0	True
BioPerl	0.5650857613109836	0.0	True
Toward a Science of Consciousness	0.2630591407840807	0.0	True
MochiView	0.21256625414305635	0.0	True
GenGIS	0.19664005260349252	0.0	True
BioUML	0.7993649563474332	0.0	True
Forward chaining	0.5163600219380952	0.0	True
Bak–Sneppen model	0.21419531372662445	0.0	True
Neuronal memory allocation	0.3238672274530898	0.0	True
Thereza Imanishi-Kari	0.2906315869558979	0.0	True
Category:Medical research	0.8066260235255833	0.0	True
Nonsynaptic plasticity	0.2685819648282512	0.0	True
Great Backyard Bird Count	0.184780905701519	0.0	True
Category:Airlines by type	0.18192198947615754	0.0	True
BioPharm (US company)	0.49264274567501376	0.0	True
Berkeley SETI Research Center	0.39802085909010554	0.0	True
Biositemap	0.6790926767545924	0.0	True
Sheldon Krimsky	0.23087635589268757	0.0	True
List of neuroscience databases	0.3357044243744043	0.0	True
Maximum clade credibility tree	0.4518730080293168	0.0	True
Virtual synchrony	0.8026239777560504	0.0	True
PathVisio	0.4152567665239009	0.0	True
Bursting	0.27480277970852623	0.0	True
Eric Horvitz	0.9992775936245505	0.0	True
Category:Taxa described in 2010	0.21536233428705479	0.0	True
Pathema	0.5120893137925204	0.0	True
Separation of concerns	0.5259403641839908	0.0	True
Inez Fung	0.18249244865563297	0.0	True
International Conference on Systems Biology	0.4216123963214	0.0	True
Aeronautical Message Handling System	0.27493882781438594	0.0	True
CNIB Chanchlani Global Vision Research Award	0.27337820122725826	0.0	True
Kihara Memorial Foundation Academic Award	0.18307650412030466	0.0	True
COSBI	0.3216407476366114	0.0	True
Darlington Lecture	0.3484935945018754	0.0	True
Biocybernetics	0.28570841172397987	0.0	True
Slow vertex response	0.22491697968846672	0.0	True
Neighbor joining	0.5733621310525502	0.0	True
Postcognitivism	0.24780054646280053	0.0	True
File:BernardWilliams.jpg	0.4359269685019356	0.0	True
MAFFT	0.442766099559733	0.0	True
International Society for Biosemiotic Studies	0.20338100566571737	0.0	True
Template:Taxonomic references	0.1909229774927535	0.0	True
Apache cTAKES	0.6965244622838278	0.0	True
Drools	0.6929528920356408	0.0	True
PHYLIP	0.6817072971863395	0.0	True
International Aerobatic Club	0.23292821615835732	0.0	True
Contact Conference	0.2415429382416826	0.0	True
Category:Algal taxonomy	0.28414176885503023	0.0	True
Sensitive security information	0.41996121516721185	0.0	True
GENESIS (software)	0.5180455346248733	0.0	True
Janet Iwasa	0.3885614860087183	0.0	True
Research ethics consultation	0.3154834125127422	0.0	True
Amplitude of low frequency fluctuations	0.21011781962487766	0.0	True
Category:Biosimulation software	0.9131812832783197	0.0	True
European Center for Studies and Research in Ethics	0.185428302643502	0.0	True
Valuation-based system	0.4530787552774249	0.0	True
Machine ethics	0.9399323150192169	0.0	True
Category:Protein methods	0.3463658513354246	0.0	True
ISCB Innovator Award	0.6849618878120549	0.0	True
Aciduliprofundum	0.2369638710836622	0.0	True
Template:Monticello apples	0.5395330475214359	0.0	True
Category:Taxa described in 2017	0.27157627046401084	0.0	True
High-conductance state	0.42163807608577625	0.0	True
Holonomic brain theory	0.4158455839396357	0.0	True
Clone manager	0.4010640541732425	0.0	True
Association for Logic, Language and Information	0.3236585885061391	0.0	True
BioBIKE	0.9044958360465483	0.0	True
International Society for Biocuration	0.3788044936825187	0.0	True
Cellomics	0.705150420367107	0.0	True
Larry Sandler Memorial Award	0.512597290574781	0.0	True
Foreknowledge	0.2028746808307206	0.0	True
Echoic memory	0.5456407569401241	0.0	True
Natural language	0.27616389026881477	0.0	True
List of personal air vehicles	0.39921792351463165	0.0	True
BioLinux	0.8165129719701488	0.0	True
Category:Perception	0.22927252548204008	0.0	True
BioModels	0.22592763450024128	0.0	True
Category:Philosophers of social science	0.2937400889775847	0.0	True
Gujarat Environment Management Institute	0.3402188070832293	0.0	True
Neuronal tracing	0.6879621428102078	0.0	True
Bellerophon program	0.20567723268596372	0.0	True
Universal reason	0.1830509806768254	0.0	True
Antibody Solutions	0.19853297519242075	0.0	True
PAUP*	0.5139714146564227	0.0	True
Public Population Project in Genomics	0.1917836850253714	0.0	True
Category:Brevity codes	0.20564288471948558	0.0	True
National Adaptation Programme of Action	0.3113410600817441	0.0	True
Digital pathology	0.1942154238374882	0.0	True
Marcel Linsman Prize	0.35518115433368275	0.0	True
Template:TopicTOC-Immunology	0.3347393965308864	0.0	True
Memory augmentation	0.18236229967302783	0.0	True
Clinical and Translational Science Award	0.34272573815495794	0.0	True
Computational and Statistical Genetics	0.23724055264156324	0.0	True
Psychological effects of Internet use	0.24015812627198474	0.0	True
ELDIS	0.30905606274895675	0.0	True
PRI disease resistant apple breeding program	0.27740893682334733	0.0	True
Soaplab	0.47819435419751755	0.0	True
NeuroLex	0.722702795447266	0.0	True
DictyBase	0.338721693683429	0.0	True
Lateral intraparietal cortex	0.2869823165755163	0.0	True
Category:Unsolved problems in neuroscience	0.2418786407229122	0.0	True
Category:Renewable resources	0.19074448152360365	0.0	True
Neuroethics Research Unit	0.3820062059488226	0.0	True
Geovisualization	0.7969605956924114	0.0	True
Equality-generating dependency	0.6930728676202134	0.0	True
Category:Jean Nicod Prize laureates	0.22141421230147892	0.0	True
Category:Biology software	0.9131812832783197	0.0	True
MUSCLE (alignment software)	0.22123267438348404	0.0	True
Template:The Banksia Atlas	0.22650232844781185	0.0	True
List of awards in bioinformatics and computational biology	0.6201542818458166	0.0	True
Embedded dependency	0.5505401814405821	0.0	True
Grammaticality	0.20188104401735005	0.0	True
Experimental factor ontology	0.23296260641071498	0.0	True
BLAST	0.21850778662239428	0.0	True
Bioinformatics workflow management system	0.25081409423559337	0.0	True
File:Rav Joseph Soloveitchik.gif	0.6160550311694553	0.0	True
Category:Philosophy-related outlines	0.4789820385517032	0.0	True
Category:Taxa by author	0.24113819550598284	0.0	True
Template:Apples	0.2802072799215981	0.0	True
Moravec's paradox	0.46612322572320686	0.0	True
Category:Nature centers	0.21258871991780637	0.0	True
Apache Taverna	0.7165131688568875	0.0	True
Comparison of DNA sequencing services	0.7470824836652392	0.0	True
Category:Bioimaging software	0.9131812832783197	0.0	True
GenePattern	0.744546334021645	0.0	True
In silico	0.3824913874863887	0.0	True
Hubert Dreyfus	0.1932938990683038	0.0	True
Numerical taxonomy	0.21055175214762525	0.0	True
File:Maurice Cranston.jpg	0.24934990806647606	0.0	True
Handel (bioinformatics software package)	0.22890081205938692	0.0	True
IRIS (biosensor)	0.1822491516441474	0.0	True
Anti-Hebbian learning	0.42991321584114306	0.0	True
BLAT (bioinformatics)	0.4072603250755033	0.0	True
Ezekiel Adebiyi	0.8791917230021378	0.0	True
Eco (video game)	0.41015372758187296	0.0	True
Giuseppe Novelli	0.20839943345942594	0.0	True
Brainbow	0.18046778669593616	0.0	True
Myca	0.2321984705794127	0.0	True
Jim T. Enright	0.2607770882322846	0.0	True
Margaret Masterman	0.3276052702406711	0.0	True
Category:Biomedical software	0.9131812832783197	0.0	True
Galaxy (computational biology)	0.6829120629476761	0.0	True
Binding neuron	0.39745105919974344	0.0	True
Template:Taxonomic ranks 1	0.18745685487942132	0.0	True
BioMart	0.9293822173931654	0.0	True
Spike-timing-dependent plasticity	0.3000205560777733	0.0	True
HYPHY (software)	0.2604484192353536	0.0	True
OptiRTC	0.3471507156114606	0.0	True
Accommodation index	0.4952641657609729	0.0	True
Category:Paraphyletic groups	0.28449556755336963	0.0	True
Guessing	0.2285888493579176	0.0	True
Neuromorphology	0.25132630275965123	0.0	True
Clustal	0.4586580759767658	0.0	True
Comparative cognition	0.2626653427820341	0.0	True
Category:Aircraft collision avoidance systems	0.28134397021874974	0.0	True
Web-based taxonomy	0.2966945019944564	0.0	True
List of open-source bioinformatics software	0.8425783167382889	0.0	True
Syntax (logic)	0.21921839686753458	0.0	True
Beatrice de Gelder	0.5263751755812925	0.0	True
Airport security repercussions due to the September 11 attacks	0.22940541775745646	0.0	True
Kate R. Rosenbloom	0.21490881319845603	0.0	True
Category:Aviation in the Czech Republic	0.2898093121447482	0.0	True
Geworkbench	0.3473217130908801	0.0	True
Category:Eukaryote taxonomy	0.28414176885503023	0.0	True
BAli-Phy	0.4254740685407173	0.0	True
Category:Taxa described in 1993	0.22080514431841217	0.0	True
Category:Rudolf Steiner	0.4477757707788361	0.0	True
FlyBase	0.2164376845486078	0.0	True
Swartz Prize	0.7698664708235835	0.0	True
Reactions to the Northwest Airlines Flight 253 attack	0.20902147107725996	0.0	True
CloudBioLinux	0.675893699999136	0.0	True
FSTAT (software)	0.7829498538077138	0.0	True
Category:Free biovisualization software	0.3166542331790005	0.0	True
Gruber Prize in Neuroscience	0.3881704247528263	0.0	True
WPGMA	0.3414310089141526	0.0	True
Connectomics	0.3674853025226297	0.0	True
Overton Prize	0.5718802338229177	0.0	True
Template:HMDB	0.4154845247293236	0.0	True
NeXtProt	0.24716239605996576	0.0	True
Weizenbaum Award	0.5836842758135727	0.0	True
School for Ethics and Global Leadership	0.24856285409353385	0.0	True
International Society for Computational Biology Student Council	0.5232612249114494	0.0	True
COMBINE	0.3892837762860904	0.0	True
Template:UniProt Taxonomy	0.28414176885503023	0.0	True
Applicative universal grammar	0.4104461878739387	0.0	True
AMPHORA	0.2777844048743568	0.0	True
Fractone	0.19896261006157656	0.0	True
Category:Non-renewable resources	0.19074448152360365	0.0	True
Morphobank	0.45260660633077526	0.0	True
Qui-Lim Choo	0.18644311647375428	0.0	True
Kepler scientific workflow system	0.35868502110767203	0.0	True
Blockhead (thought experiment)	0.20526972428968626	0.0	True
Artificial philosophy	0.6183996635205156	0.0	True
Body Labs	0.7364602106830292	0.0	True
Category:Free biosimulation software	0.3166542331790005	0.0	True
Category:Philosophy blogs	0.22677715692762632	0.0	True
ETBLAST	0.443484104644386	0.0	True
Ontological commitment	0.2821256872220489	0.0	True
Category:Peak resource production	0.279674188202726	0.0	True
Template:Bioinformatics	0.8557788984775296	0.0	True
Category:Air intelligence	0.9545560016290536	0.0	True
Category:Aeronautical databases	0.37197517806308134	0.0	True
JUICE (software)	0.32669861630820235	0.0	True
Template:Algae an Introduction	0.3089416202143683	0.0	True
Big data ethics	0.802387481015332	0.0	True
Book:Hemolytic anemia	0.2612465695842828	0.0	True
National Microbial Pathogen Data Resource	0.2537103051460706	0.0	True
Synthetic mycoides	0.7761246621645101	0.0	True
Daphna Joel	0.2816420501290598	0.0	True
File:Primate Conservation cover.jpg	0.7326469603800471	0.0	True
Template:Jepson eFlora	0.18168406611994306	0.0	True
Template:Catalogue of Life	0.2102487813070766	0.0	True
Moral Machine	0.8014898656145256	0.0	True
UBiome	0.5723478957047639	0.0	True
Neurorobotics	0.38097223247325995	0.0	True
Category:Linguistic turn	0.26925367965094527	0.0	True
High-performance Integrated Virtual Environment	0.7047061840194033	0.0	True
Nexus file	0.2755884325767155	0.0	True
Category:Animal taxonomy	0.28414176885503023	0.0	True
Taxonomic database	0.22868839126623183	0.0	True
Category:Analogy	0.5784748929253329	0.0	True
Category:Biovisualization software	0.9131812832783197	0.0	True
Computational neuroscience	0.7256826712775398	0.0	True
Patrocladogram	0.32209876128397624	0.0	True
Template:NRDB genus	0.37197517806308134	0.0	True
Template:GO code links	0.21018356757644527	0.0	True
Autonomous robot	0.41153744213357235	0.0	True
Category:Biochemistry methods	0.3463658513354246	0.0	True
NeXML format	0.39263986349620433	0.0	True
FlyExpress	0.383457328362196	0.0	True
BioPHP	0.8417114530228224	0.0	True
Generic Model Organism Database	0.2931390000132051	0.0	True
UPGMA	0.37352289983094517	0.0	True
Dharshan Kumaran	0.18227605515020476	0.0	True
Neurobiological origins of language	0.23516761384706356	0.0	True
MEGAN	0.38847051282641254	0.0	True
BioCompute Object	0.1836317825013071	0.0	True
File:Francisco vitoria.jpg	0.19729742476939569	0.0	True
Mesquite (software)	0.46069210039825725	0.0	True
Cynthia Dwork	0.8956141395646502	0.0	True
International Association for Lichenology	0.218011343429933	0.0	True
Alignment-free sequence analysis	0.2761049625144426	0.0	True
Tuple-generating dependency	0.634362383687811	0.0	True
Jean Nicod Prize	0.18477496543781255	0.0	True
List of alignment visualization software	0.9329680652315216	0.0	True
Biomatters	0.628691129432463	0.0	True
Category:Sustainable development	0.29632648859106636	0.0	True
Critical brain hypothesis	0.18351741830070856	0.0	True
Autoconstructive evolution	0.6268965664673741	0.0	True
Harry Brailovsky Alperowits	0.2294184554788212	0.0	True
Pyrenocine	0.3164276757175523	0.0	True
Cambridge Gliding Centre	0.21997834919460732	0.0	True
FASTA	0.3407532712012537	0.0	True
Degree of truth	0.37008370589568973	0.0	True
Category:Bioinformatics software	0.7396866483115349	0.0	True
Category:Cardiovascular researchers by nationality	0.3246631796312227	0.0	True
File:Teilhard de Chardin(1).jpg	0.42992575183373183	0.0	True
Category:Airline types	0.18192198947615754	0.0	True
Quantitative comparative linguistics	0.54612775241793	0.0	True
SERENDIP	0.23422831020209228	0.0	True
Rubén Nuñez de Cáceres	0.19686358838604362	0.0	True
Template:CephBase Subclass	0.6829286659088734	0.0	True
Caridoid escape reaction	0.21502981743560942	0.0	True
File:Javadtaba.jpg	0.18711347915573573	0.0	True
MUMmer	0.5927428954759231	0.0	True
Ancestral reconstruction	0.2748189608561183	0.0	True
Bowtie (sequence analysis)	0.5563439999221392	0.0	True
C. K. Gunsalus	0.23704475401736733	0.0	True
Planted motif search	0.48888569236099233	0.0	True
Yass (software)	0.562062601286955	0.0	True
List of sequence alignment software	0.47075059038260947	0.0	True
Erik Bongcam-Rudloff	0.8337543619888091	0.0	True
