title	predicted	actual	threshold_pred
IFIP WG 13.6 - Human Work Interaction Design	0.06778841780617567	1.0	False
Network Centric Product Support	0.033746598531545366	1.0	False
Genomatix	0.058870328001026484	1.0	False
Dorothy Blum	0.07852115477816912	1.0	False
List of video game emulators	0.048591506200635466	1.0	False
File:Gazebo logo.svg	0.0711029719919	1.0	False
IEEE Transactions on Control Systems and Technology	0.0748384053677196	1.0	False
Concepts, Techniques, and Models of Computer Programming	0.09474305755994528	1.0	False
International Electron Devices Meeting	0.06277241844798713	1.0	False
Category:Public-domain software with source code	0.045824719762089614	1.0	False
Combinatorica	0.09731900976726361	1.0	False
Astrochicken	0.050491081916678324	1.0	False
Category:Nortel products	0.06715027248636038	1.0	False
Qualification principle	0.0397566133548367	1.0	False
Joanne M. Cohoon	0.13857757970191306	1.0	False
Category:Finite automata	0.08168428436345834	1.0	False
Behavioral modeling in computer-aided design	0.06347518527215021	1.0	False
Types and Programming Languages	0.13592619022647873	1.0	False
ACM ICPC Dhaka Site	0.06497888797223574	1.0	False
Software Testing, Verification & Reliability	0.14193727933658346	1.0	False
History of NCR Corporation	0.09488922484996479	1.0	False
International Journal of Software Engineering and Knowledge Engineering	0.023144271161905657	1.0	False
CHI Academy	0.026802252216363984	1.0	False
List of SAP products	0.06408740615200807	1.0	False
List of ACM-W Celebrations	0.08232503316805441	1.0	False
Canadian University Software Engineering Conference	0.10433876587392393	1.0	False
Computational law	0.07124688206373614	1.0	False
Book:Software testing	0.031842200199057806	1.0	False
K-regular sequence	0.027114252171229012	1.0	False
File:Welcome to Mercury Center, 1993.png	0.08469671560227665	1.0	False
Lori McCreary	0.009973481382871166	1.0	False
OpenRL	0.07605830696824155	1.0	False
Comma code	0.03982540666716031	1.0	False
Software publisher	0.06446082784580767	1.0	False
Epistemic modal logic	0.003941656466746379	1.0	False
File:BCIAward2013.jpg	0.037751723356101496	1.0	False
History of email spam	0.05740921108107211	1.0	False
IEEE John von Neumann Medal	0.13839603235362083	1.0	False
ITCRA	0.07607475761435815	1.0	False
Physically based animation	0.12007374537843325	1.0	False
History of Burroughs Corporation	0.054819869896402966	1.0	False
Chatterbox Challenge	0.003614227428152899	1.0	False
CETpD	0.1438132984134177	1.0	False
Map segmentation	0.047361864440805805	1.0	False
Category:NP-complete problems	0.04101995343963466	1.0	False
Category:Internet by country	0.024097582443509867	1.0	False
Landscape design software	0.0028244704235963623	1.0	False
International Journal of Computational Methods	0.14885005620665942	1.0	False
Himetric	0.107099788172179	1.0	False
Gödel machine	0.06500156405733654	1.0	False
Symmetrization methods	0.0452591357601462	1.0	False
Consed	0.04943438350628925	1.0	False
Continuous Function Chart	0.05976911617963524	1.0	False
National Institute of Genetics	0.07465137604690415	1.0	False
English Broadside Ballad Archive	0.1413065662667174	1.0	False
Franz Alt (mathematician)	0.02263010396506275	1.0	False
Computer Model Railroad Interface	0.01911180140780916	1.0	False
Drop shadow	0.04544519477249187	1.0	False
Category:Roboticists	0.07998107550061284	1.0	False
Rachel Binx	0.08435336395243306	1.0	False
Mycoplasma laboratorium	0.016909945259677386	1.0	False
Category:IBM PC compatibles	0.09298871602000594	1.0	False
Signed overpunch	0.03719676226702325	1.0	False
Global Public Health Intelligence Network	0.06010126388390474	1.0	False
Categorical logic	0.015361120170841897	1.0	False
Computer Dreams	0.017680252753975664	1.0	False
Collaboration-oriented architecture	0.06766714935992932	1.0	False
Benji Dunn	0.029093703620406242	1.0	False
Turtle Geometry	0.09690057242966522	1.0	False
File:BCIAward2015.jpg	0.037751723356101496	1.0	False
Data diddling	0.06493586318084231	1.0	False
List of ACM-W chapters	0.09423962648798069	1.0	False
Andreas Brandstädt	0.12975642122159767	1.0	False
Transcriptor	0.003832674776666898	1.0	False
Santa Claus machine	0.0054578368634161075	1.0	False
Dual norm	0.0025855784344556397	1.0	False
International Journal of Creative Computing	0.02043671735521118	1.0	False
Hardware architect	0.002688161765268335	1.0	False
Netflix Prize	0.050940768905536095	1.0	False
S-procedure	0.008819324033630312	1.0	False
CoSy (computer conferencing system)	0.1427498300027512	1.0	False
CompuMath Citation Index	0.09966186469481511	1.0	False
Combs method	0.03502356854536968	1.0	False
Category:SQLite	0.037751723356101496	1.0	False
Dolinar receiver	0.00848846985372419	1.0	False
Category:Tablet computers by year of introduction	0.0740874723128606	1.0	False
Category:Interrupts	0.037751723356101496	1.0	False
Microfit	0.01684490742264158	1.0	False
