title,prediction
"Ash Shahar, Hadhramaut",0.6003365386741191
New Orleans police department,0.6003370176336613
1959 World Shotgun Championships,0.6003394092707476
MS Berge Istra,0.6003414834265235
French battleship Vergniaud,0.6003468758881739
Immunoperoxidase,0.6003537612537392
Molecular Devices,0.6003556637383696
James H. Carter,0.6003562656865489
Lithuanian auksinas,0.6003571222942994
Joe Hin Tjio,0.6003574044475317
Chishui River (Shaanxi),0.6003583838253808
D. K. Shivakumar,0.6003596623592088
Integrated nanoliter system,0.6003610677421117
Edward Alexander Wilmot Williams,0.6003626391274898
Pre-salt layer,0.6003641423168303
Bobruysk Offensive,0.6003677939045436
John P. Dobyns,0.6003688905741685
Cycling at the 2016 Summer Paralympics – Women's road race,0.6003748276140487
Metallosis,0.6003810324915874
Heterologous desensitisation,0.6003877125040565
Mangala Area,0.6003960373183077
Melvin Stute,0.6003993130914423
Garbage-dump,0.6004012187858139
Landfillers,0.6004012187858139
Landfiller,0.6004012187858139
Land-filling,0.6004012187858139
Land-fillers,0.6004012187858139
Land-filled,0.6004012187858139
Landfilled,0.6004012187858139
Land-fills,0.6004012187858139
Rubbish-dump,0.6004012187858139
Land-fill,0.6004012187858139
Land-filler,0.6004012187858139
Zinc bacitracin,0.6004025319508283
Kanazawa Yasue Gold Leaf Museum,0.6004066476084597
Miquel Porta,0.6004261679455986
Vapor pressures of the elements (data page),0.600426510020797
Hans Schatzmann,0.6004314796019963
Anthrax Vaccine Immunization Program,0.6004328247309725
Proxicromil,0.6004374212490009
Blatz Beer,0.6004398935891756
Harris Eghagha,0.6004405197797236
Matrix (mass spectrometry),0.6004497081928919
Rock trio,0.6004529859405269
Estados Unidos,0.600463269202153
Estados unidos,0.600463269202153
Hayri Kozakçıoğlu,0.600464760810861
1st (United Kingdom) Division,0.6004686908426673
Harry Hansen (politician),0.6004707216399904
Beresovsk,0.6004731172260989
Glaciolacustrine deposit,0.6004731172260989
Gorm Field,0.6004835814553928
Sociedade Aeronáutica Neiva,0.6004861798774288
Harry Potter And The Chamber Of Secrets,0.6004869559088425
List of Intervention episodes,0.6004901720098104
STF effect,0.6004922576328686
2012 IPC Athletics European Championships – Women's javelin throw,0.6004956174408922
Saxitoxin,0.6004962294639269
Hüseyin Çapkın,0.6005056070248747
Andrej Šali,0.6005178490129143
NMS Mihail Kogălniceanu,0.6005214732113389
Richard Samuel Elman,0.6005214743553131
Quantum fluid,0.6005279824772946
Ammonium aluminium sulfate,0.6005323773128318
List of largest energy companies,0.6005440779297285
Liwa Fatemiyoun,0.6005483384166989
BL-1020,0.6005530893659764
V. S. Acharya,0.6005553946347124
Long-chain-fatty-acyl-CoA reductase,0.6005661238093742
William Brooke O'Shaughnessy,0.600568279056337
McIntosh Laboratories,0.6005684421006693
McIntosh (audio),0.6005684421006693
McIntosh (electronics),0.6005684421006693
"Mansab, Yemen",0.6005695028874045
"Khuban, Yemen",0.6005695028874045
"Barkan, Yemen",0.6005695028874045
"Faris, Yemen",0.6005695028874045
4-alpha-glucanotransferase,0.6005849964019511
Zoisite,0.6005954927373787
Marion E. Rhodes,0.6005993570265306
Boris Chernyshov,0.6005995321755268
Fluoropolymer fever,0.600599625435271
Sweet One,0.6006017816970866
Anticorticotropin,0.60060316381805
T. Madiyal,0.6006060446607108
Sergei Bunyachenko,0.6006063246803962
Ernst Hammer,0.6006142565532159
Urasoe Ryōken,0.6006170086714332
Liwa Chemicals,0.6006231875862229
Alfredo Pizzoni,0.6006238410411023
Tsar Cannon,0.6006459228075601
Geo Voumard,0.6006511934703263
Sverre L. Mo,0.6006526450265326
Dilip Shanghvi,0.6006579211748495
Claude Birkett Ferenbaugh,0.6006678413387347
John Wettaw,0.6006697451805305
1st Belorussian Front,0.600670172654216
"1,4-a-glucan 6-a-glucosyltransferase",0.6006731449643373
Chiyotenzan Daihachirō,0.6006787655289838
Yosef Gruenbaum,0.6006788122678614
Trippin' On Us,0.6006833955687083
"A-1,6-mannosyl-glycoprotein 2-b-N-acetylglucosaminyltransferase",0.600686470201095
Cowgirl Field,0.6006887796844075
United States Department of the Army,0.6006951819027857
Galex (pharmaceutical company),0.600697394394467
Deoxycytidine,0.6006991450246385
Francis Loewenheim,0.6007020840059164
"NC State University (Lot 86, Farm Unit 1)",0.6007084580134373
Mass No. 1 (Mozart),0.6007097325024876
Inositol-tetrakisphosphate 5-kinase,0.6007176853376244
Niš operation,0.6007234557529862
Marcellus H. Chiles,0.600727517271434
ACS Chemical Neuroscience,0.6007354784655854
Edric Bastyan,0.6007415293713811
Tout ça... pour ça!,0.6007541689156612
Ali Sayyid Muhamed Mustafa al-Bakri,0.6007595526855087
"Corella, Spain",0.6007661249310768
A pink,0.6007667284466013
Ghulam Mohammed Khan,0.6007674759372938
Cecropin,0.6007675109710893
Vyazma airborne operation,0.6007689383601391
Umeboshi Rock,0.6007697894852579
Berzeliusskolan,0.6007891699248082
61st Cavalry Division (Soviet Union),0.6008042619826874
RepliCel,0.6008043265629137
Keim's process,0.6008144706392194
"Sir John Slade, 1st Baronet",0.6008180860437317
Tantalite,0.6008190286439199
Dietmar Vestweber,0.6008201343105253
Twelfth Army (Italy),0.6008206897951709
Finn Sture Hultgreen,0.6008279199236283
Raymond H. Cooley,0.6008298458617605
Erland Steenberg,0.600830674330937
Swamp gas,0.6008308275023789
Fulvio Galimi,0.6008323154402406
Eiler Hagerup Krog Prytz Jr.,0.600840544094514
Viscometer,0.6008436056718637
John F. Donahue,0.6008489755888093
Rate of fluid flow,0.6008503053806461
Air UK,0.6008525162236438
Air Uk,0.6008525162236438
Herty Advanced Materials Development Center,0.6008532451258338
Rudy Kurniawan,0.6008573862836956
William Madia,0.6008611201898613
Władysław Mazurkiewicz (serial killer),0.6008855263987598
Kaare Steel Groos,0.6008866496905018
"Berman, Ilan",0.6008981938726369
Iosif Bernea,0.6008981938726369
Odd Mæhlum,0.6008987402517566
COX-2 targeting,0.6009032286300019
Targeting of Cox-2,0.6009032286300019
Targeting of COX-2,0.6009032286300019
Konimba Sidibe,0.6009043397800647
Professor Longhair Foundation,0.6009048710273561
Felipe Lopez (archer),0.6009147183115926
Hartzell Walnut Propeller Company,0.6009202156936292
Placebo,0.600923699640955
Richard B. Hollis,0.6009262326009127
Oscar Liebreich,0.6009332142842012
Jan Verveer,0.6009392082610518
Wartime economy,0.6009396111115262
A. G. Spanos,0.6009493050043427
Nexito,0.6009510537727148
Lexapro,0.6009510537727148
FIL European Luge Championships 1986,0.6009656956305396
Lipid II:glycine glycyltransferase,0.6009734536333416
Energy in Vietnam,0.6009755169421348
Kediri campaign (1678),0.6009811141772247
Wolfgang Steinmayr,0.6009818988704765
C4H12N2,0.6009832273106028
Datta Meghe,0.6009849292713321
Marcellus natural gas trend,0.6009870356696052
Jim Dunford,0.6009876038511068
The Depot Craft Brewery Distillery,0.600988848559284
Order of battle of the First Battle of the Marne,0.6009890919895116
Andrei Kolegayev,0.6009897537190878
Prussian Secret Police,0.6009946333482893
Dubrawka von Boehmen,0.6009995977056134
Undead (Kamen Rider),0.6010007147263078
Wide pipe design,0.6010170246632076
Pennland,0.6010184633518287
Eupalin,0.6010210753663247
Antti Herlin,0.6010238955651133
Flavin group,0.6010260383674774
Xiaoyan,0.6010275933703936
Resilient asphalt,0.6010321325720386
Sour salt,0.6010393879405234
Pasteurized milk,0.601044514992312
"Trans-acenaphthene-1,2-diol dehydrogenase",0.6010474015452563
Rubidium chloride rb 82,0.6010490429869937
Shōzō Sakurai,0.6010511653836829
Fluorouracil,0.6010542038887219
Makenzie Fischer,0.6010661928681268
Septimius Worod,0.6010665147062885
Toshizō Nishio,0.6010674225640261
William Rheem,0.6010715640317084
287th Rifle Division,0.6010729565640157
Jakob Maersk oil spill,0.6010744277506932
Durk Jager,0.601081421693968
Valley Forge General Hospital,0.6010816152904235
Wujing Zongyao,0.6010920903082605
Wetting balance analysis,0.6010939723821359
Singleblade,0.6010972320835998
Single-blade propellers,0.6010972320835998
Singleblade propellers,0.6010972320835998
Single-blade,0.6010972320835998
William Cumberland Cruikshank,0.6011033259990683
Levopropylhexedrine,0.6011069249352945
OpenMS,0.6011083580201042
Tejpal Singh Rawat,0.601111063004408
Batman IV,0.6011149714257358
HBO2,0.6011245666877749
Ivan Serov,0.6011253115362964
Jj no. 2,0.6011261091351476
"Hugues Bernard Maret, 1st Duc de Bassano",0.6011284708055303
1996 Honolulu hostage crisis,0.6011290641960064
Samuel W. Parker,0.6011311880624164
Nucleophilic aliphatic substitution,0.6011341692032277
Nucleophilic aliphatic Substitution,0.6011341692032277
Philip Mallory,0.6011362197823638
Medassets,0.6011390330486965
Zanthoxylum gilletii,0.6011424134093474
Zygmunt Podhorski,0.6011445162772374
Southern Front (Syrian rebel group),0.6011459100461672
Andrew White (musician),0.6011484731349904
Dong Ba Thin Base Camp,0.6011488359410234
Himbacine,0.6011542044381329
Brown-Forman,0.6011638584571264
Lactoferrin,0.6011651736156927
Cobalt International Energy,0.6011731332511243
Silvio Arrivabene Valenti Gonzaga,0.6011785717359065
Quobba Station,0.6011877724324368
AAF Station Ansbach,0.6011877724324368
Montclair Transcenter station,0.6011877724324368
Montclair Transcenter station (Metrolink),0.6011877724324368
Butcher's Station,0.6011877724324368
AAF Station Oberschleißheim,0.6011877724324368
Lorton station (Virginia),0.6011877724324368
Bowra Station,0.6011877724324368
Butchers Station,0.6011877724324368
Gasper Butchers Station,0.6011877724324368
Gasper Butcher's Station,0.6011877724324368
Gnaraloo Station,0.6011877724324368
AAF Station Gablingen,0.6011877724324368
Kaukaba Station,0.6011877724324368
Stationer,0.6011877724324368
Caufman's Station,0.6011877724324368
Coffman's Station,0.6011877724324368
Jaunde Station,0.6011877724324368
Yaundé Station,0.6011877724324368
Yaunde Station,0.6011877724324368
Hirono station,0.6011877724324368
Harbeson's Station,0.6011877724324368
Tanks of the Polish Armoured Forces,0.6012010941951107
Barbican (drink),0.6012063344108055
Huang Suh-chuang,0.6012064669600931
Frédéric Y. Bois,0.6012086617394863
Louis Washington Turpin,0.6012150645201461
Hagbarth Lund,0.6012151771008296
John H. Hay,0.6012268159621599
Abu Jandal al-Kuwaiti,0.6012346547298567
Emmanuel Agwoje,0.6012355450668102
Ore deposit,0.6012386896629561
Morteza Zarringol,0.6012423477453654
Hihache,0.6012449131229982
Inulin fructotransferase (DFA-I-forming),0.6012525123453499
17β-Dihydroequilin,0.6012569753428063
Ship fitting out,0.6012614340867934
Uzi Yairi,0.601265278537207
Ōnishiki Uichirō,0.6012706930413789
André Kimbuta,0.6012736715468293
Teachings of the guru granth sahib,0.6012741674429835
Serum ferritin,0.6012786665865109
List of Pakistani pharmaceuticals companies,0.601278902879607
Glenora Distillers,0.601287134327148
Warehouse 13 (TV series),0.6012883453186496
"Carotenoid-9',10'-cleaving dioxygenase",0.6012928005199546
Closing milestones of the S&P 500,0.6012931678319701
256th Tunnelling Company,0.6012933304624928
Wackenhut Corrections Corporation,0.6012994923911887
Călin Vieru,0.6013052939557116
Sydney Lipworth,0.601307849694042
Ocular neuropathic pain,0.6013104177439063
Boris Gusakov,0.6013127763195849
Petrotest,0.6013182098729375
North Lebanon clashes (2014),0.6013211169881921
Military of the Safavid dynasty,0.6013219961901223
In vivo supersaturation,0.6013265183774169
Homologous desensitization,0.6013295893092594
Friendly fire incident at Sangin,0.6013312257955483
Hazi Aslanov,0.6013371202181659
Kevin Russell (musician),0.6013461170820654
Charles Goodson-Wickes,0.6013494896174423
Malik Fateh Khan Tiwana,0.601351212931841
DBS Kwong On Bank Limited,0.6013522728630387
Glenn W. Birkett,0.6013528697144013
Bank and General Workers Union,0.6013577231065028
Guillaume Daniel Delprat,0.6013800964408749
Theresa Kugel,0.6013817303673415
J. Fred Johnson Jr.,0.6013901868467495
Mountain leather,0.601394589917908
Eugene Domack,0.6013959642571906
Andrés Crespo,0.601397027472016
Nethi Vidya Sagar,0.6013977384595338
Emory C. Swank,0.601398505639291
Picts' house,0.6014021994015213
Yird house,0.6014021994015213
Weems house,0.6014021994015213
Pressure exchanger,0.6014024228860932
Body Chemistry (film series),0.6014103326852549
Saywan Barzani,0.6014117992277155
March 2015 Maiduguri suicide bombing,0.6014146749644953
Inhibition of cyclooxygenase 2,0.6014160721502694
Cyclooxygenase 2 inhibition,0.6014160721502694
Majdanpek mine,0.6014180310032599
Potassium salicylate,0.6014218133951434
Strongbox,0.6014241169858201
Safad,0.6014241169858201
Zefat,0.6014241169858201
Asian Plate,0.6014255379374972
11-Ketotestosterone,0.6014258223696347
Chlorodehydromethylandrostenediol,0.6014310652479672
Werner Söderström Osakeyhtiö,0.6014350007973515
Rohtang La,0.6014470919938484
Fertirelin,0.6014519393314883
Jimmy Elsby,0.601455064593793
C. N. R. Rao,0.6014557206809034
Co-fermentation,0.6014566202273273
Martin Gerzabek,0.6014596402793695
Eberhard Grün,0.601464204298214
Sadrist Movement,0.6014692659607053
Flash evaporation,0.6014797335382609
List of Cars in Asphalt 8: Airborne,0.6014815672117647
Ougrée-Marihaye,0.601484200644244
Einar Iveland,0.6014914185197313
Lawrence W. Cramer,0.6014959627479083
EU directive RoHS 2011/65/EU,0.6014965486840065
Anton Joksch,0.6014981396430549
Northern Army (Home Forces),0.6015014341744586
List of World War I flying aces from Serbia,0.6015096047748526
HsTx1,0.6015102481535545
Fire with Fire (Naomi Wolf book),0.6015192354118621
"Department of Materials, University of Oxford",0.6015205786192771
Charles Ignace Plichon,0.6015236309448548
Buparlisib,0.6015265195186437
Thangal Uppapa,0.6015277148682361
Robert F. Foley,0.6015300059788535
Lyman Sutter,0.6015370288744474
Henry Hicks (geologist),0.6015462459207427
THAT'S RACIST,0.6015465547553225
Grane Oil Pipeline,0.6015536249098448
Bondola,0.6015547136747512
Hypopigmentation,0.601556786483186
Matti Vanhala,0.6015596038782712
STF technology,0.601563200972023
Jannie Sand,0.6015676047111149
Lake Karum,0.601570386622547
Percy Scarlett,0.6015740915751321
Avery D. Andrews,0.6015765130053052
Gilbert Carlton Walker,0.60157775831939
Jesmonite,0.6015838716178848
Karl-Heinz Moehle,0.6015887695953045
Eloy Abreu,0.6015897013471604
Clan MacRae Society Pipe Band,0.601592058490218
Bis(5'-adenosyl)-triphosphatase,0.6015953576837649
Baderic,0.6015957255844162
Tetracyclic,0.6015992441520909
Adenylyl-sulfate reductase (glutathione),0.6016099955575743
Foulridge Tunnel,0.6016116101670859
Bijan Allipour,0.60161300919532
Phospholipase D,0.6016160347237927
5th (Mhow) Cavalry Brigade,0.6016192838449059
Revolutionary Guevarist Army,0.6016233035714006
Nikita Samokhin,0.6016266736272942
Pivaloyloxymethyl,0.601645611272345
United Automobile Workers v. Johnson Controls (1991),0.6016495364758225
Volt-ohm meter,0.6016500199503161
Jitter Meter,0.6016500199503161
Trpeza mine,0.6016523836452378
Said al-Muragha,0.6016548349055786
Management of multiple sclerosis,0.6016574180229092
Irvin McDowell,0.6016653162696991
Vascular tumors,0.6016708403931326
Unexploded ordnance,0.6016792699401297
Eberhard Finckh,0.6016815251763299
Samuel Tunde Bajah,0.6016850138047553
Ketol-acid reductoisomerase,0.6016859268087998
Shipley Energy,0.6016922952161514
Kalp,0.6016935059072276
William Worth Dickerson,0.6016940822871651
4-Diphosphocytidyl-2-C-methyl-D-erythritol 2-phosphate,0.6016949061180303
Wolfgang Glock (rower),0.6017000663383679
Phosphoadenylyl-sulfate reductase (thioredoxin),0.6017022074943411
Ponceau 4R,0.6017067720309299
FIS Nordic World Ski Championships 1987,0.6017141779480301
4-oxalmesaconate hydratase,0.6017170864797088
Kursives Denken,0.6017170918431065
Arthur Pugh,0.6017266563848553
Sun Chemical,0.6017280258688504
Tŷ Nant,0.6017320217883588
Epinephrine (medication),0.6017336465478245
Fluid,0.6017341456554555
Archibald Goldie (meteorologist),0.6017413047992742
Salt (disambiguation),0.6017429640150926
Gamma-glutamyl carboxylase,0.6017437302212777
Vologda Viceroyalty,0.6017515740577473
Indolepyruvate ferredoxin oxidoreductase,0.6017526034065848
Share Croppers Union,0.6017543616103467
Jean Lanfray,0.6017579852329294
Orange Ferriss,0.60175882982734
Uragan-class monitor,0.6017640049783345
Regina McDonald,0.6017669923296908
Euphrates Jarabulus Battalions,0.6017727317648996
CCFL (disambiguation),0.6017893658512353
Gerald Lloyd-Verney,0.6017990669775669
SS San Wilfrido,0.6018032121607897
Ho-5,0.6018066787996398
Tsar Pushka,0.6018066787996398
Roxana Arsht,0.6018066787996398
Quaternary International,0.6018186873121738
Kozakia baliensis,0.6018234584114123
Valeriy Borchin,0.6018321167546914
Cortisporin,0.6018359941108175
Lyndon A. Johnson,0.6018373263403414
Hgwells,0.6018412988705046
Henry Finnis,0.6018424053820048
Jeteur de pierres,0.6018513032367865
B. M.Goldwater,0.6018743382526567
Donald J. Irwin,0.6018750484139851
Ödön Bodor,0.6018761289128608
Yuriy Bakarinov,0.6018841642147238
Shields parameter,0.601886404429018
Herbert A. Pullen,0.6018923712440414
Wilfrid Cyriaque,0.6018947020327295
Silas Ali Agara,0.601897888346562
Brendan Simbwaye,0.6018985391469128
The Royal Hussars,0.601899881012835
Neil Reimer,0.6019026609842927
Administrative divisions of Ukraine (1925–32),0.6019077102848056
Apursam-Shapur,0.6019096093119614
Michel Soufflet,0.6019122800906838
Kuzma Grebennik,0.6019132136627803
Ivan Mezhlauk,0.601919402297076
16S rRNA (cytidine1402-2'-O)-methyltransferase,0.6019294774254126
Yury Panchenko,0.6019329582173731
Sarah Robles,0.6019371913906598
Muzaffar Shah I,0.6019495914904037
Battle of St. Quentin (1914),0.6019500437623166
Aleksandra Boiko,0.6019550799946003
Gozio Amaretto,0.6019660361615823
Shipping bandages,0.6019673319656093
Insect diuretic hormones,0.6019743278991934
Nottingham Asphalt Tester,0.6019799137968543
Estrone acetate,0.6019832477472485
Jambalyn Ganbold,0.6019845020551066
Psychosine sulfotransferase,0.6019856052137665
Edward Hardin,0.6019912443167809
Spur Battery,0.6019923531495491
BHF-177,0.6019951180445473
Salinization,0.602010466257309
A. J. N. Tremearne,0.6020110000802641
Efthymios Christodoulou,0.6020193767720114
Honda Racing,0.6020232716722147
169 AD,0.6020238072697632
Arthur Goschen,0.6020261828266502
Orchelimum pulchellum,0.602028141959934
Alex Partridge,0.6020390078377764
Glow and Behold,0.6020403450296185
Ann C. Noble,0.6020566627324114
Condenser (heat transfer),0.6020570432180551
John Watson (solicitor general),0.6020605812952251
MEGAL pipeline,0.6020610830575193
Dayco,0.6020684414843956
Tumor-associated calcium signal transducer,0.6020739210787661
Kgosi Seepapitso IV,0.6020826925848501
Bum Boosa Bamboo Products,0.6020835519969122
Sidoarjo mud volcano,0.60209375997799
Walter Flight,0.6020961087995674
Bertram Mapunda,0.6021036894741749
Harry Miner,0.6021064627385939
Battle of Messines (1914),0.602109378861898
Jiří Skobla,0.6021104311330299
Hilary J. Sandoval Jr.,0.602114292383177
Mr. Pipes,0.6021182366831573
Valentine P. Rath,0.6021220996865195
Charles Bulkeley Bulkeley-Johnson,0.6021224717431573
Lake Retba,0.6021267268943112
Veniamin Kondratyev,0.6021329586399843
PiHKAL,0.6021341981186888
M1915,0.6021370554514373
Christian Sendegeya,0.6021405300305586
Schimmelbusch mask,0.6021430246432895
John Richard Fowler,0.6021467381441495
Droxinavir,0.6021471458107674
Eliakim Sherrill,0.602157214167014
Christian IV of Palatinate-Zweibrücken,0.60216010276247
Carbon dioxide cleaning,0.6021601727119938
2-dehydropantoate 2-reductase,0.6021602579094477
Arthur Arz von Straußenburg,0.6021641352441511
Carl Pfeiffer (pharmacologist),0.6021668028496318
Thomas McKissock,0.6021680948586133
Charles McNeil (physician),0.6021729756239397
Masayuki Matsuda,0.6021800817008462
Jacob Sheskin,0.6021843893980248
Methanesulphonic acid,0.6021867505107318
Naphtalenesulfonic acid,0.6021867505107318
Erling Løseth,0.6021922947132495
Johann Moriaen,0.6021954994727379
Soviet combat vehicle production during World War II,0.6021967737679598
Ventas de Huelma,0.602197513965151
Peter Buehning Jr.,0.6021984856711661
Barotropic fluid,0.6022102626233469
FeCl3,0.602210494872723
Georgios Hatziioannidis,0.6022164010189566
David Dietz,0.6022205077425425
Herbert Ohly,0.602222288787425
Fluoride glass,0.6022235555882349
Jarisch–Herxheimer reaction,0.602225426106963
James Umpherston,0.6022256869410756
Canoeing at the 1984 Summer Olympics – Men's C-2 500 metres,0.6022368792282295
Maffei 2 Galaxy,0.6022395674408082
Ellen Philpotts-Page,0.6022407123848535
Pyotr Zayev,0.6022433788499214
Los Pelambres mine,0.6022436382525663
Plicatin B,0.602246650025006
Altronate dehydratase,0.6022487339899399
Hydrophobic soil,0.6022491886653156
Large Blue Charaxes,0.6022548914925597
2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase,0.6022554871972666
Nitinat Narrows,0.6022584139241471
Mursili III,0.6022593651747448
Pacific Metals,0.6022610272844261
Albin Haller,0.6022644776538942
Elizabeth Scott (swimmer),0.6022650995773658
Albert Hodgkinson,0.6022664820117362
US ounce,0.6022704379626485
Deuterium isotope effect,0.6022736454995364
Garden cress oil,0.6022751787632235
YASARA,0.6022776436871822
Factoría romana de salazones,0.6022834655530218
Anti-Bolshevik League incident,0.6022928417066328
Victoria Battery,0.6022930142402436
Herman Branson,0.6022931411126575
9th Army (Russian Empire),0.6022946552306584
Capillary wave,0.6022959958989835
Adelia M. Hoyt,0.6022985782935034
Diezani Alison-Madueke,0.6023011583053752
4′-Fluorococaine,0.6023042905731698
O-Tolylthiourea,0.6023077393708381
Counter Investigation,0.602317423851067
Edinburgh Pharmacopoeia,0.6023204436485375
Malik Maharramov,0.6023227921009104
Apochromatic triplet,0.6023231226395441
Deicing,0.6023281923677798
Corewar,0.6023316688460587
St George's Distillery,0.6023379422023172
D-25T tank gun,0.6023390438743469
Indane (LPG),0.6023605110440698
Genki Dean,0.6023623659559819
Veerappen Veerathan,0.6023627155360547
Lac du Mont d'Orge,0.6023640400145621
Spex (solar park),0.6023647625085714
Stephen Miller Foote,0.6023661545483964
Paging import services,0.602372633533755
Western States Petroleum Association,0.6023748944292441
SOM Biotech,0.6023759875513541
Edward N. Jones,0.6023784955334411
Almandine,0.6023806602731177
Ahmed Muhammad Daku,0.602381658232916
Allan Lutfy,0.6023888258934016
Masked owl,0.6023889600218738
Academy of Applied Pharmaceutical Sciences,0.602392657872938
Unsound (compilation album),0.6024004447415015
Punk-O-Rama (album),0.6024004447415015
Adolph Fischer,0.6024033562659523
Havor Hoard,0.6024244181341573
Said Buryatsky,0.6024244211920206
Sidney Patrick Shelley,0.6024331439386333
Seychelles at the 1994 Commonwealth Games,0.602438100929111
Dynamic Monte Carlo method,0.6024388955575737
Battle of Rovno,0.6024419069588084
Joseph L. Rhinock,0.6024457866675099
Deoxyguanosine kinase,0.6024481615862892
Peter Boyle (epidemiologist),0.6024548302276542
Negübei,0.602455214197182
Russian Guards,0.602456195923446
Arthur Nord,0.6024648264686777
Uroporphyrinogen III,0.6024662986684632
Albumin iodinated i-131 serum,0.6024682983390521
La Vey,0.602470956110191
Alert Police,0.6024747882423057
Qualitest,0.6024748970783117
Kåre Stokkeland,0.6024852207687736
Karma Topden,0.6024858132055897
USS Aroostook (AOG-14),0.6024941129292756
Sphingosine cholinephosphotransferase,0.6024966104397204
Lambly Creek,0.6024978136988072
Ruhr Red Army,0.60249814227933
International Convention on Civil Liability for Oil Pollution Damage,0.6025167785502594
"4,5-Diaminopyrimidine",0.602521262733618
Eddie Haigh,0.6025247100922297
"Glucose 1,6-bisphosphate",0.6025407438079012
GSF Development Driller,0.6025437073353352
Development of Interlingua,0.6025437073353352
HOCPCA,0.6025521238840006
Francis Weldon,0.6025522909494971
