title,prediction
Professor Pangloss,0.5507880024738325
David Hyerle,0.5507961917416085
Roger Minott Sherman,0.5508013867077345
Eight Immortals from Sichuan,0.5508056886678226
Malandragem,0.5508195278257036
Marcin Czechowic,0.550820994133804
Julio Valdeón Baruque,0.5508352759770033
Deafhood,0.5508543989299904
David K. Backus,0.5508642839607714
David Twersky (journalist),0.5508802299147303
Oswald Tippo,0.5508822380757127
Historiography of the Cold War,0.5508910181892149
Susana Calandrelli,0.5508998217655802
Kim Dae-ho,0.5509000815531163
Wang Jiancheng,0.5509112989010999
John Crookshanks King,0.550918779803017
David Cannadine,0.550918867767712
Krishna Upanishad,0.5509217402551825
Scientific dissent,0.5509246969178349
Ronen Avraham,0.550925599602771
"Nolan, Stephen",0.5509262877011144
William M. Smith,0.5509402326316969
Sidney M. Willhelm,0.550941175430496
Ernst Woermann,0.5509437787736381
Colonial mentality,0.5509566700534435
David B. Williams (politician),0.5509578914930234
Flor Añorve Ocampo,0.5509596282614068
Le Fousseret,0.5509617859897615
Corpus Juris Secundum,0.5509674510197152
David L. Hicks,0.5509684924612243
René Massuet,0.5509773183876486
Thomas Friedman,0.5509778175338922
Grace Mendonça,0.5509797129164442
National Portrait Gallery (disambiguation),0.5509890232787852
Ruel Hamilton,0.5509987600914005
Sevan Ross,0.5510041678740991
Tamo-yogyas,0.5510135770167932
Jakob von Uexküll,0.5510200140230298
Sarrigné,0.5510207297294859
George Muirhead,0.5510390259520067
José Alarcón Hernández,0.5510399743253582
Don K. Price,0.5510555564751914
Herman Neubronner van der Tuuk,0.5510639083179736
Jesse B. Thayer,0.551067591094982
Joris Van Severen,0.5510689903516097
Eduardo de los Angeles,0.5510749870802123
Sycophancy,0.551084592696537
Projet de communauté philosophe,0.5510889502562024
Renato Corsetti,0.5510970164344899
Richard J. Samuels,0.5510993562713359
Tripp York,0.5511074141730764
John Munce,0.5511076176933655
Gyatsho Tshering,0.5511135688917024
Jonathan Sturges,0.551115997247419
Society for the Study of Anglicanism,0.5511178441576193
James Cafiero,0.5511181142170654
Erase This,0.5511256608395496
Miguel Hesayne,0.5511345977991126
Francis Biddle,0.5511418474565929
František Vymazal,0.551144437163959
Banamali Dasa,0.5511459370466655
Trcpodcast.com,0.5511480262772817
Trcpodcast,0.5511480262772817
David Miall Edwards,0.5511491116845929
Obsession (Spiritism),0.551152000949167
Mark Ford (poet),0.5511542278606978
Ken Arkell,0.551181150825981
James L. Resseguie,0.5511834637418587
Council on Foreign Relations,0.5511851209345953
R. C. Barton,0.551189468994573
Hebraic Political Studies,0.5511981320871865
Imparted righteousness,0.5512075411702695
Jan Keller,0.5512142874896316
James R. Kelley (Pennsylvania legislator),0.5512159759116262
Vlada,0.5512180268108539
10th Regiment Massachusetts Volunteer Infantry,0.551222901251463
National Service Act of 2006,0.5512262875603648
Alan Hirsch (professor),0.5512300311161339
Richard Drayton,0.5512356536219442
Mahmoud Salvati,0.5512374773196556
Craig James,0.5512381527357095
Apartheid Did Not Die,0.5512436790245492
Deviationism,0.551245245722908
At-Takathur,0.5512722946864441
Paul Scharfe,0.5512786835158641
"Hope, Peace, and Liberty",0.5512836212054646
Thomas Gascoigne (academic),0.5512879481303467
Amaury de Riencourt,0.5512946147319682
Clinton N Howard,0.5512973779375417
Ross J. S. Hoffman,0.5512996723824137
"Baltimore, Lord",0.5513013874932593
Peyrat,0.5513033692287738
James Joll,0.5513033885349866
William Arden Maury,0.5513108689937528
Chandler Scientific School,0.5513111040612141
Philip Hamilton,0.551319146173718
David Johnson (Michigan jurist),0.5513200422305561
Irwin Cotler,0.5513322532235366
Gayatri Chakravorty Spivak,0.551334086400094
"Thomas, Kenneth",0.5513429795815988
George Plata,0.551355978291169
Welch v. United States,0.5513673163125677
Shaw v. Murphy,0.5513756574916804
Jeremy Belknap,0.5513837679732027
International economic law,0.5513950295113877
James W. Smith Jr.,0.5513968863909996
Jacobo Timerman,0.5513998870621569
Philip D. Zelikow,0.5514012535772335
Pavol Hamžík,0.5514187644250157
William Duncan (philosopher),0.55142864218056
Month's Mind (John Ireland),0.5514334297671832
Richard James Horatio Gottheil,0.5514387156365368
Francis Coker,0.551452173390026
Sorakichi Matsuda,0.5514605246241628
Konrad Wimpina,0.5514669836187797
Westel W. Willoughby,0.5514754661796145
Michael Messner,0.5514755232010814
Daniela Nadal Riquelme,0.551478197075763
Jess Stearn,0.5514809371520133
Diplomatic recognition,0.5514817908962252
Mahrez,0.5514843511152644
"Fontaines, Vendée",0.5514850230206679
Woolrich (disambiguation),0.5515051771020497
Thomas Hartley,0.5515120642537823
Joshua S. Salmon,0.5515194587694917
Jules Payot,0.5515205679326884
Social enterprise,0.5515211565623436
University of Kampen,0.551529655688917
William Alexander Stewart,0.5515331845782753
Quran and Etrat,0.5515510550143562
Damdami Taksal,0.5515575020281929
"La Ferrière, Vendée",0.5515592038571889
Satish Ranjan Das,0.5515689974528766
Asahel Grant,0.5515717331740999
Social entrepreneurship,0.5515852586375863
Catalino Duarte Ortuño,0.5515857138111142
Tomás López Landero,0.551587747260337
Bashe Mohamed Farah,0.5515890877634227
Nancy Carnevale,0.5515892432980383
Socialist Democracy (Brazil),0.5515951060516456
James M. McIntyre,0.5516002365679195
Azam Farmonov,0.5516096278582848
George E. Dolezal,0.5516151854873955
José María Egas,0.5516203188048242
Logan Act,0.5516235380956636
Thomas Bacon,0.5516272748084688
Henry Southard,0.5516371404566318
Méreau (disambiguation),0.5516450770854857
José María Gil-Robles y Quiñones,0.5516499106931547
William P. C. Barton,0.5516504481091647
Michael Letwin,0.5516513235378838
Indigenous rights,0.5516556863112279
Justice Hughes (disambiguation),0.5516563796840531
Richard Chess (poet),0.5516575813733501
Gwilym Ellis Lane Owen,0.5516791522817576
Jo Gwangjo,0.5516827596787911
Chiapanecas,0.5516833600031495
Redoubtable (film),0.5516855266350661
"Weber, Richard",0.5517118973768387
Nixon v. Herndon,0.5517210119101935
"Bernard, Nicholas",0.5517221492152113
Problematic integration theory,0.551729432999154
Bdelygmia,0.551730608175203
"Hamilton, Justin",0.5517337267884431
Christopher Melchert,0.5517362528428743
La Roque-en-Provence,0.551743521896072
International Principles on the Application of Human Rights to Communications Surveillance,0.5517443820188983
Chairo (slang),0.5517480556434408
Kelsey Martin,0.5517556052131111
Department of Defense Criminal Investigation Task Force,0.5517594634618855
Liberalism in Russia,0.551764485547881
James A. Harding,0.5517721918018648
Govinda,0.5517803747493523
David Stewart (Maryland Senator),0.5517875429295179
La Bretenière,0.5517885534362397
La Romagne,0.5517885534362397
La Cellette,0.5517885534362397
Justice Waite (disambiguation),0.5517927897400511
Seyoon Kim,0.5517939716570339
Donald Cozzens,0.5517962295919385
List of Unitarian martyrs,0.5518008780364477
Gordon Johnson,0.5518048303629388
Louis Agassiz,0.5518081453181529
Johann Joachim Spalding,0.5518093708524564
Leo C. Mundy,0.5518164699842026
Alexander Vucinich,0.551817896215922
Noble cause corruption,0.5518220636245791
Defamation of religion and the United Nations,0.5518361284678418
Mitchel B. Wallerstein,0.5518386910852735
Jameel Jaffer,0.5518479761256723
Shanghai University Law School,0.5518492771454928
Dobrosav Milovanović,0.5518547389683175
Melissus of Samos,0.551860304779981
"Lamas, Jonathan",0.5518628530908162
Andrzej Pruszkowski,0.5518658085771018
Sabr,0.5518661933264549
Rivalry (disambiguation),0.5518691721180962
Scitovsky paradox,0.5518730081978739
Arius Didymus,0.5518730505184443
Varkari,0.5518788691420585
Richard Lewis Nettleship,0.5518809047037186
Political correctness,0.5518874889896711
Vajra,0.5518884615371217
Populism in Latin America,0.5518899263415472
Thomas O'Malley (congressman),0.551895109119898
Frank J. Lynch,0.5519015620562305
Mummia (gens),0.5519095232869623
Hindu pilgrimage sites,0.5519120176603632
Thomas Dunne,0.551914362678823
John Aaron Rawlins,0.5519159984014913
Trinidad Morales Vargas,0.5519245596312689
Vine Deloria Jr.,0.551927761962229
La Chapelle-Achard,0.5519303420897227
La Mothe-Achard,0.5519303420897227
Fethullah Qa'ravi Isfahani,0.55193062505951
Pontifical universities in Rome,0.5519545867279919
Tae eul ju,0.5519749841556093
We are all Keynesians now,0.5519760475027623
Bonifacio Castillo Cruz,0.5519838194614046
"Rose, Paul",0.5519932111746009
Cyber-ethnography,0.5520041965142511
Criminal Intelligence Task Force,0.5520086610987913
Sudhir M. Parikh,0.5520087375794431
Jaber F. Gubrium,0.5520121647422529
Harold D. Roth,0.5520162164316555
Salomon Maimon,0.5520206130578432
Supreme Court Economic Review,0.5520315088160789
Joseon Tongsinsa,0.5520344327709884
"Presbyterian Theological Faculty, Ireland",0.5520424701631617
Narhar Ambadas Kurundkar,0.5520427636014729
Lucien Febvre,0.5520513872967354
Earl Old Person,0.5520627216174248
Charles B. Finch,0.5520645465861947
Arya Samaj in Ghana,0.5520716609080645
Archology,0.5520819208914959
Verdelle,0.5520848491271486
Jean-Jacques Gaultier,0.5520874125314434
Mahakali,0.5520884715930419
William M. LeoGrande,0.5520937847924032
Melanesian socialism,0.5520966516478331
Henning Melber,0.5521005527063028
"Friedman, Maria",0.5521026212007019
Musicalisches Gesang-Buch (Schemelli),0.5521135604065099
Musicalisches Gesang-Buch,0.5521135604065099
Schemellis Gesangbuch,0.5521135604065099
August Ludwig von Schlözer,0.5521236687083382
Mark R. Cohen,0.5521255993800238
Perry Miller,0.5521432062910633
Colo Colo–Universidad Católica rivalry,0.5521467793936919
Caecina (gens),0.552146938828553
Kenneth Brandt,0.5521489168245836
Thekchen Choling,0.552152427474824
Jacopo Facciolati,0.5521525519307544
Raji Sourani,0.552154965914364
Progressive Era,0.5521566421251026
Angel Cruz,0.5521662401597748
Communauté de communes de la Brie des Rivières et Châteaux,0.5521904123681796
Nikola Filchev,0.5521914381062539
Shimer,0.5521928953622273
Estonian Institute of Historical Memory,0.5521935420335201
Franz Borkenau,0.5521961189170846
Les Pilles,0.5522116489819
David Carrasco,0.5522164985656081
Thagyamin,0.5522235721696399
Swayambhu,0.5522286133667339
Steps to an Ecology of Mind,0.5522297559952897
List of Maltese governments,0.5522319034641854
Matthew A. Dunn,0.5522321595787162
Informal education,0.5522321925474759
Doudou Diène,0.5522375839016178
Administrative law in Singapore,0.5522396798220514
Pietru Caxaro,0.5522444177867486
DeWitt Hale,0.5522476678893464
Thomas Wallgren,0.5522512000793619
Fred Wertheimer,0.5522725110197625
Chauncey Bulkley,0.5522726333619936
La Mesnière,0.55230739317238
La Madeleine-Bouvet,0.55230739317238
La Lande-de-Goult,0.55230739317238
Telecles,0.552312328512086
Jeannette van Zutphen,0.5523135892642086
The Great Theater of the World,0.5523172217214012
Frederick D. Ely,0.5523234112211435
Aron Katsenelinboigen,0.5523293235466211
Mixed Courts of Egypt,0.5523308964643009
Accounting ethics,0.5523316057074127
Yesod,0.5523555596199978
Partei für Freiheit und Fortschritt,0.5523597588456705
Limited appearance,0.5523689245936043
Kurt Rosenfeld,0.5523742030747385
Gerhard Besier,0.5523769438001982
Charles Freer Andrews,0.5523820995199209
Jabez Pitt Campbell,0.552392338225513
"Locking, Brian",0.5523939826788212
Harbhajan Singh Khalsa,0.5524021178904219
Marjolijn Verspoor,0.552416964992411
Semi-democracy,0.552430921713752
Jane Currie Blaikie Hoge,0.5524313262648128
Charles Richmond Henderson,0.552433788010835
Religion in Gabon,0.5524343132205348
James Ward (psychologist),0.5524410847294242
Ernst Melsheimer,0.5524498924771654
Morgan Foster Larson,0.5524525914557015
J-P Mayer,0.5524543976007943
Jean-Pierre Filiu,0.5524609853920651
"Anne Smith, Lady Smith",0.5524709978368777
David Laird Dungan,0.552474815898624
James Thoppil,0.5524798143097253
Miral Asset Management,0.5524830518500766
Islam's Response to Contemporary Issues,0.5524854953254695
Special assessment on convicted persons,0.5525010199554096
Jacobus Latomus,0.5525013274991173
Bolitha Laws,0.5525026394283821
Lawrence H. Smith,0.55250560923059
"Johnson, Victor",0.5525099168636671
Asman,0.5525109626276057
1 Corinthians 15,0.5525250970447306
Legal history in Honduras,0.552527904997321
Hattians,0.5525291234498545
Van Veldhoven,0.552532159632346
Richard Bernard,0.5525346814215468
Africa Liberal Network,0.5525355566813609
William J. Nuss,0.5525412722233533
Fresno Missionary Baptist Institute and Seminary,0.5525469251266566
Hervaeus Natalis,0.5525579922112925
Social anthropology,0.5525587226798663
Jacopo Brocardo,0.5525605289657677
Friedrich Curtius,0.552561371409633
Heinrich Gottlieb Tzschirner,0.552586699510576
Forrest Capie,0.5525896172972053
Devaloka,0.5525966767258286
William Preston (Kentucky),0.5526272617759471
Those firmly rooted in knowledge,0.5526303517384238
Devil in Christianity,0.5526310955583958
William Bevan (psychologist),0.5526342414141665
Ricardo René Larémont,0.5526466835733344
Brown–Yale football rivalry,0.552657554343085
Mohammed ibn Kiran,0.5526615822771999
Fred Hirsch,0.5526627098266822
Independence Club,0.5526658103482852
Saint-Sauveur-de-Flée,0.5526767988964115
Saint-Saturnin-sur-Loire,0.5526767988964115
Saint-Rémy-la-Varenne,0.5526767988964115
Monthodon,0.5526939027939598
Amicus curiae,0.552696108450523
John Bergsma,0.5526965432058047
"Department of Social Policy, London School of Economics",0.5526967462402338
Bernard R. Goldstein,0.5526990400643378
Mitra,0.5527001597775708
Herman Schaepman,0.5527065827080972
Amari (name),0.5527228820346615
Paul Johann Anselm Ritter von Feuerbach,0.5527300213188339
Albert Steffen,0.552733058573555
Goldwater rule,0.5527362100111951
Richard Janko,0.5527364773963439
Cethegus,0.552739565735604
Arnold L. Mitchem,0.552742628902054
Frank William Taussig,0.552748066518677
Battle of la Loma,0.5527603632940561
Friedrich von Payer,0.5527613878887124
Richard Naidu,0.5527663803283752
Kaharingan,0.5527836163025021
William Edgar (apologist),0.5527836623909261
La Chaulme,0.552790495251103
Mark Newby,0.5527913119233965
Levels of Knowing and Existence,0.5527922600738499
Go Deuk-jong,0.552800575518619
Manuel María Mallarino,0.5528009128232956
De Brevitate Vitae (Seneca),0.5528124416437343
Cornelius Jansen (Bishop of Ghent),0.552820554261331
Person (disambiguation),0.5528230279976248
Update rules,0.5528237552702716
Knightian risk,0.5528318011458683
Thái Tổ,0.5528321764797133
William C. Owen,0.55283820459325
Religion in Palau,0.552839115466118
Quintus Aelius Tubero,0.5528404366522816
Adam-Pierre de La Grené,0.5528447322756681
Edmund Francis Dunne,0.5528491216159638
Clarence Dennis Coughlin,0.5528513546826672
Roger Hertog,0.5528540115731287
Segré-en-Anjou Bleu,0.5528563658526606
Karl Obermann,0.5528568575853796
List of Presidents of New York University,0.5528571782520517
New People's Liberation Movement,0.552864682014214
Jean Vendeville,0.552876248265202
Non-human,0.5528802605089836
Frances Fox Piven,0.5528917551582236
Scott E. Friedman,0.5528958091342707
Adriana Puiggrós,0.5528964970265889
Michel Alladaye,0.5528970975067096
Determination,0.5528991505884162
Malik Deenar,0.5529007204714952
Bob Allen (Pennsylvania politician),0.5529012818145386
John Winfield Wallace,0.5529052402981973
Charles Louis McKeehan,0.5529098018891997
John Sherman (minister),0.55291610035023
Garh Jungle,0.552919086302027
Temple for Peace,0.5529192327333426
Afzal Guru,0.5529366564254143
Leo Tolstoy,0.5529452972042764
Crawford v. Washington,0.5529478929695965
Of Reformation,0.552953565430204
Hazra Law College,0.5529537272212304
Natural playgrounds,0.5529576705573475
Natural wastage,0.5529576705573475
Pleiocarpamine,0.5529576705573475
Avenasterol,0.5529576705573475
Natural bodybuilder,0.5529576705573475
Albert C. Baker,0.5529580824236642
Greek Constitution,0.5529612388924369
Angelina Grimké,0.5529635334095016
Single-minded,0.5529645291971456
Enrique Cárdenas del Avellano,0.552968288392072
James A. Connolly,0.5529711077254001
Jorge Arrate,0.5529729213019635
Matthew Coppolino,0.5529773653861324
National Human Rights Commission of India,0.5529800100236596
Legal Services Consultative Panel,0.5529937073203851
Elizabeth Stuart (theologian),0.5530072374202052
Persecution,0.5530244779128546
Presidency of Rutherford B. Hayes,0.553026282571743
Secular Democratic Party (Iran),0.5530335260609851
Martin Doherty (historian),0.5530424265797701
Michael Hanrahan,0.553045478080133
Human Rights (journal),0.5530476368483863
General jurisdiction,0.5530537467968609
Peter Ellis (childcare worker),0.5530640164616066
Professor of Divinity,0.5530829365523859
John Vatatzes (disambiguation),0.5530848973941405
William Lounsbery,0.5530882657939723
John J. Wilson,0.5530914132909485
William Cranston Lawton,0.5530926808173376
L. A. Paul,0.5530993850100933
Charles H. Walker,0.5531078895069547
Kafa'ah,0.5531114623340523
W. Max Bossert,0.5531130657571228
"Narcy, Haute-Marne",0.5531188996063752
Osne-le-Val,0.5531188996063752
"Curel, Haute-Marne",0.5531188996063752
Fontaines-sur-Marne,0.5531188996063752
Alan Solow,0.5531342181998767
Piotr Lenartowicz,0.553134397840829
Siddheshwar Varma,0.5531355432175532
Distributed cognition,0.5531380778963213
Üsküdar Amerikan Lisesi,0.5531402788808488
"Whitehead, John",0.5531408629174973
La Gonfrière,0.5531540965196955
Syahrir,0.5531564435111885
Joel Olson,0.5531705092617304
Harvest Christian Academy,0.5531793210740172
Exclusive right,0.5531843470703708
Geneva Christian College,0.5531915282030683
Patro the Epicurean,0.5532004824854662
Neil R. Grabois,0.5532033363485633
One Australia,0.5532120623830706
Coming Persecutions,0.5532188467836564
Religious fraud,0.5532197810725146
"Crain, Yonne",0.5532259956239632
Manifestation of God,0.5532297802761733
Vacarius,0.5532346149781291
Baldomero Sanín Cano,0.5532358651055096
Eliot A. Cohen,0.5532421477683556
William Dawson LeSueur,0.5532453893234315
Harold Hitz Burton,0.553246034940851
Thomas Cole (minister),0.5532509722238645
Self-indication assumption doomsday argument rebuttal,0.5532590823391601
Barbara Stoler Miller,0.5532671551847717
Electoral reform in American Samoa,0.5532678201630699
Argument from contingency,0.553268103048656
Culture of dissemblance,0.5532835701738352
Pierre Cally,0.5532944861919499
École Freudienne de Paris,0.5532969289206777
Shirin Ebadi,0.5532969451719626
Unirule Institute of Economics,0.5533011007977728
The Good Place (season 2),0.5533048117042507
Rahul Mahajan (blogger),0.5533085956579535
Wilson S. Bissell,0.5533161200808259
Mustafa Ahmed Hassan Hamza,0.5533192151164793
Antonio Piolanti,0.5533241838266933
William Graves (judge),0.5533429897306545
The Gospel in Solentiname,0.553344554904212
Early College Academy,0.5533587759944342
Representation (arts),0.5533622143215973
Matthew 3:2,0.5533646939698891
George Russell Davis,0.5533722940303256
Chilean Civil War of 1829–30,0.5533759454481112
Rodger Kamenetz,0.5533767186143091
Signs and Wonders,0.5533784082130614
Maltese nationality law,0.5533819547916855
Libertarian left,0.5534234680014135
Tovia Singer,0.5534240122812825
Tattwabodhini Patrika,0.5534307547833553
Escaro,0.5534308859271628
Affiliative conflict theory,0.5534327828126271
Jason White (politician),0.5534393359752274
Joel Bomgar,0.5534397312096385
Sacinandana Swami,0.5534442228461427
Legal Advice for Women,0.5534547449062082
Anarchism in Iceland,0.5534623969167785
Criminal Law Act,0.5534662005522767
Malik R. Dahlan,0.5534735756321545
James Vorenberg,0.5534827111226635
Audronius Ažubalis,0.5534843589294112
Minersville,0.5534947161648072
Bibliography of Andrew Johnson,0.5534970740262837
Baltazar Dvorničić Napuly,0.553503456320766
Roberto Cruz,0.5535040379469254
Supreme Court of the Australian Capital Territory,0.5535067772815211
Soul and Body,0.5535076620945902
National Truth Commission,0.5535210011582287
Andrew Johnson,0.553527776172258
Wufang Shangdi,0.553528575057731
Ministry of Justice (Libya),0.5535289621840231
Empty category principle,0.5535365280193477
Union Theological College,0.5535428866561769
John Brekell,0.553547989853445
Nguyễn Khắc Viện,0.5535503337884803
Exact sciences,0.5535761654510076
Jean Floud,0.5535808220782167
"Weber, Michael",0.553586437898103
Leo Bartoline,0.5535867888336006
Thomas Kean,0.5535873236961486
Human resource policies,0.5535904181963663
Alexander Lychnus,0.5535906593818735
Souleymane Guengueng,0.5536092276864225
Nation,0.5536197754481446
Passive anger,0.5536210374492514
Richard A. Friesner,0.5536216321714095
Lucy Maynard Salmon,0.5536230549449457
William L. McMillan,0.5536236351396315
August Wilhelm Dieckhoff,0.5536344703374754
Edzard Schmidt-Jortzig,0.5536405346245621
Gladys Parentelli,0.553643327137857
Daniel Adam z Veleslavína,0.5536461857775785
Skeptic Society,0.5536630820305912
Álvaro de Albornoz,0.5536640345212748
Michael Katz (psychologist),0.5536645665800836
People's Liberation Movement (Montserrat),0.5536652513414766
Karl Rose (disambiguation),0.5536680841721768
Roberto Luiz Souza,0.5536775045310746
CommLaw Conspectus,0.553689476771899
Kartika (knife),0.5536901980653283
"Coles, William",0.5536905928884298
Balkrishna Ganesh Khaparde,0.553695952069621
Michael Grant,0.5537001812841358
Zuowanglun,0.5537052165685576
Claude Alvin Villee Jr.,0.5537135397003544
Disjunctive cognition,0.5537189197643068
New Jersey Chamber of Commerce,0.5537269384238045
Joseph L. Kun,0.5537426353798098
Ignacio Ramonet,0.5537443118468985
Basilides (Stoic),0.5537443512544568
John Cessna,0.5537509980813828
Abraham P. Grant,0.553754994385071
Thomas Cleary,0.5537621244198547
Developmentalist configuration,0.5537647848219052
Chhattisgarh Human Rights Commission,0.5537715600851713
Technoself studies,0.553775748062891
Blackstone's formulation,0.5537846978614747
Frederik Christian Eilschov,0.5537940087272571
Doug Singh,0.5537979612225382
Puntland Women Lawyers Association,0.5537981138512849
Robert T. Gannett,0.5538019751317874
Srđan Cvijić,0.5538058796551417
Center for Christian-Democratic Studies,0.5538068534524064
McAughtrie,0.5538075293677229
Alfred Johnson,0.5538077090996614
Christian Party (Lithuania),0.5538182922927732
The Call of the Marching Bell,0.5538205944932838
Parliamentary immunity,0.5538346172898786
Problem-solving courts in the United States,0.553834939930716
Tiandi teachings,0.5538545760510736
For Justice and Development,0.5538616298377199
Sa'id ibn al-'As,0.5538666930703837
Montguillon,0.5538788861113525
Parçay-les-Pins,0.5538788861113525
Grugé-l'Hôpital,0.5538788861113525
Vauchrétien,0.5538788861113525
Linières-Bouton,0.5538788861113525
